game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever
Total War Warhammer III,Strateji,Total War: Warhammer III mükemmel bir oyun fakat SEGA söğüşçü. Mesela Wood Elf oynamak isterseniz 15 dolar bayılmanız lazım. Onlarca oynanabilir fraksiyon var ancak bunların neredeyse her biri iki-üç fraksiyonluk paketler halinde bir tam oyun parasına satılıyor.,False,2026-06-01 23:36:18,turkish,11196
Total War Warhammer III,Strateji,Very cool game and it is fun to play with our friends even more but dlc's are important and so expensive and the the game makes u wait so much that in my 90 hours of gaming like 10 hours has passed while waiting the game to load,True,2026-05-31 13:56:09,turkish,5457
Total War Warhammer III,Strateji,"I picked it up while it was on a massive sale, and even then to unlock most (not even all) content it was ~130 bucks. I think off sale it's ~330. I played at and I enjoyed it, but I asked myself: will I enjoy this more than the 10 or more other games I could pick up on sale for the same price? nah, so I refunded it. The dlc of this is outrageous.",False,2026-05-28 04:42:54,english,49
Total War Warhammer III,Strateji,"ridiculous amounts of DLC, even buying the collection bundle keeps like half the factions locked
they want you to buy all 3 warhammer games for certain DLCs. the pack that included them all is normally $170",False,2026-05-28 03:54:25,english,244
Total War Warhammer III,Strateji,bug不修强行弱化震旦阵营的游戏体验，充满了对中国玩家的不尊重和歧视。,False,2026-05-22 14:45:41,schinese,51660
Total War Warhammer III,Strateji,"你很NB啊CA，人家卖DLC先让爽了再砍。你倒好，刚出买了就砍。
我特么还支持你中世纪3，支持个几把。赶紧凉透了好吧，从三国就能看出是什么尿性。
锤3我还70多个DLC全制霸，早当初应该全打补丁了。",False,2026-05-22 06:32:34,schinese,8492
Total War Warhammer III,Strateji,"a Bloat of DLCs. base game without them:

3 Campaigns: 
-1) the tutorial. a tutorial so invasive to level of gacha games click this close this window move this unit but i dont let you move it because i move your camera every 2 seconds.
-2) the other campaign. i dont know and i dont care at this point.
-3) the campaign that requieres you to buy (total warhammer 1) to play it.

so this game dont have 16 dlcs it has 34 counting the warhammer 1 and 2.

after playing old total war games this feel like an insult and entirely kill my hype on 40k too...",False,2026-05-27 04:05:51,english,55
Total War Warhammer III,Strateji,I haven't picked up a TW game since Empire. Real strategy and a lot of fun storytelling!,True,2026-05-31 07:28:29,english,7902
Total War Warhammer III,Strateji,"Suddenly ""own"" this game, but its actually an expansion of Immortel Empires for Part 1 and 2, which is nice to have for free i guess.
but now it says that I already own Part 3 warning me not to buy it again? so confused...
Also having so many factions as paid DLC is really bad",False,2026-05-27 15:17:07,english,121
Total War Warhammer III,Strateji,"The game is only decent with mods and every patch and update breaks them and then it takes weeks for things to sort out. The draw out pace of DLC schedule is making the game near unplayable at times. Most of the great Modders are abandoning the game, and CA is too arrogant to competently adopt key issues modders fixed ages ago.",False,2026-05-22 12:27:25,english,548243
Total War Warhammer III,Strateji,"Revision after 17 more hours: Still sucks.

The econ, AI, build times, load screens, end turn sequence, it's all terrible. This game is BAD, a slog that feels like I'm in 2013. The campaign is bad, most of it just requires you to follow a script.

This isn't a game that's subjectively bad, it's objectively bad, and the pricing alone should really clue people in.",False,2026-05-31 22:15:43,english,1999
Total War Warhammer III,Strateji,"After one session, I couldn't go back to it, even though I'm familiar with the Warhammer universe and used to enjoy Total War games. This game is so barren and boring! 
I tried Troy on a different platform. It didn't grab me either.
Unfortunately, it seems that Total War is now an empty shell. A franchise with a hollow, burned-out core",False,2026-05-25 05:45:34,english,141
Total War Warhammer III,Strateji,"Игра неплохая, минусы лично для меня как относительно нового игрока в W3 это : перегруженный интерфейс, куча всякой нудятины которую надо закрывать и прятать, цветовая палитра и сам визуал ( поймите правильно) Юниты и модельки персонажей выглядят на хорошо гд-то 7 из 10, но окружение просто и задний фон просто ужасен, даже в 2к на ультра настройках видно лесенки, и очень малополигонов у всего, трава, деревья, камни, небо и т.д... что касательно геймплея сами файты очень медленные, знаю это фишка тоталов играл и в рим и в британию с сёгуном... но там это как-то уместно и интересно, а в вахе где есть магия куча различных юнитов хочется видеть больше экшена( мясца как говорится -_- но по факту всё как в масле ( Главные герои в слоумо в гуще сражения неторопливо махают своими кувалдами и плавно раскидывают окружение) магия, скилы кастуются аналогично медленно и нудно... плюсов у игры огромное количество, а я решил написать именно о минусах данной игры. Нет критики нет развития.",True,2026-05-18 22:20:47,russian,1561
Total War Warhammer III,Strateji,怎么，本来新dlc虎人的体系就菜，不想着强化一下震旦反而直接开削门下督，CA是脑子有问题吧。,False,2026-05-22 03:28:11,schinese,26972
Total War Warhammer III,Strateji,"after hours on the second game i decided to go to this third episode and i'm very disapointed.
the game has exactly the same race and lords, only its on a bigger map, and every new feature or race or lord is hidden behind a paywall, whats the point of paying for a third episode if i have to pay again to obtain some novelty ?",False,2026-05-22 10:28:48,french,119
Total War Warhammer III,Strateji,Somehow the game with over a decades worth of DLC spanning three titles all conglomerating into a giant buggy mess that equates to hundreds of dollars is the more affordable and approachable game when compared to it's tabletop cousin.,True,2026-05-29 02:04:25,english,21881
Total War Warhammer III,Strateji,"I used to be able to recommend this game. I loved 2, and while 3 had problems, they eventually added a supermap version of 2 into this.

But lately, they've just been adding hero after hero, with a price tag for each. This isn't a $100 game. I'd pay $30.",False,2026-05-27 06:37:40,english,3598
Total War Warhammer III,Strateji,"The game is very enjoyable, and one of the best experiences for warhammer fantasy games I ever had. But Creative Assembly's horrible DLC policy makes this probably the worst total war game to get into by far. Unless you are prepared to spend over 300 pounds, you'll have maybe a quarter of factions to choose from. 

The game runs surprisingly fine for me (on a macbook pro), but has some serious texture overlay issues. I have not experienced any other major technical issues aside from very few crashes. 
The game has the Kingdoms of Ind and the Hinterlands of Khuresh present on the map but even with the addition of Bhashiva I highly doubt these two regions would be receiving DLC. Who knows? Maybe they'll add them in an overpriced racepack in five years time. 

If you adore warhammer fantasy, you'll enjoy the game. If you would like to get into warhammer fantasy, don't do it through this game. Though it does prepare you for the ridiculous pricing of the tabletop. And with the upcoming release of total war wh40k, I trust that the combined prices of dlc in that game will overshadow whatever CA did with this game.",False,2026-06-01 21:15:59,english,3758
Total War Warhammer III,Strateji,"这是全战系列的垃圾作品，而且毫无疑问。
1.全战罗马2，阿提拉里弓骑兵的侧向和后向射击能力被取消了，导致战锤3的骑射只能移动射击正面，这就导致如果你的弓骑兵选择避免近战的选项，遇到对手骑射一旦后撤就只能被动挨打。这个改动等于直接废掉了所有的骑射兵种。
2.虽然有仆从的外交选项，但你无法大量使用仆从兵种，而战锤3各派系没有一个派系兵种齐全，不是少空中战力就是少重火力，想玩各种打法只能开新档，貌似游戏厂商黔驴技穷了，只能用这种方法来突显各派系特点。
3.相对罗马2，阿提拉，没有群组阵型选项，抗线的步兵也没有单独的盾阵枪阵之类的技能，居然时不时会有被对方强行透过，反常识。
所以战锤123，除了构架于魔法怪物的非现实世界有点小期待，玩法不但没进步，相较十年前产品罗马2，阿提拉还倒退了。
4.然后是游戏策划努力想拿来做卖点的画面，画质拿出来我只能说不忍直视~~~没眼看啊，想买的最好有心理准备。
5.这家公司吃相太难看，一个游戏他分开来卖，换个地图变出123三代作品，一个派系当一个DLC，而且每一个都不便宜。良心实在是坏！！！
........................................................
还有一个全战系列一直都有的BUG，比如我一个骑兵单位攻击对方，最前面的几个骑兵小人接触对手后，单位里的其他小人就不动了，站着看戏，我只能选择让这个骑兵单位继续前进透过对方单位的办法让闲置的兵模小人和对手接触从而触发战斗。这个BUG一直都在，全系列都有，厂商没发现还是不屑于修改?",False,2026-06-08 05:37:26,schinese,1054
Total War Warhammer III,Strateji,Simplemente perfecto. Aunque no está bien optimizado,True,2026-05-24 14:50:54,spanish,55044
Total War Warhammer III,Strateji,Keeps crashing won't launch. Not my job to troubleshoot your game. Fix please,False,2026-05-22 20:23:32,english,13
Total War Warhammer III,Strateji,You can't play the open campaign map without purchasing factions through DLC. This is not a TOTAL WAR game.,False,2026-05-27 23:10:22,english,547
Total War Warhammer III,Strateji,"A chier !
Aucun équilibrage toujours plus de power creep, pour vendre ce ""jeu"" (enfin si on considère qu'un jeu n'ai pas forcément divertissant) ainsi que leurs DLC bien évidement, qui repousse a chaque nouvelle sortie les limites de la connerie.... enfin je veux dire du power creep.
Vous serez obligé de les acheté pour pouvoir joué sans vomir du sang a chaque fin de tour, et encore plus si vous voulez réussir une campagne.
Des bugs qui ne seront probablement jamais corriger, une ""IA"" toujours plus catastrophique: triche, bugs,  focus du joueur par les faction IA (pour rappel CA avais résolu ce problème sur warhammer 2 avant de le remettre 2 ou 3 semaine plus tard....), ect....

Reste a espéré qu'une fois tous les DLC sortie CA ce sorte les doigts du cul pour corrigé et amélioré ce jeu qui a un gros potentiel.

Quand a wahammer 40K, il a lair très tentent.... cependant ! il y a un très gros risque qu'ils applique 
la même politique de power creep pour vendre les DLC, sans oublié que sur 40K le potentiel de DLC est bien plus important que sur les warhammer battle donc....

Avec 200 h sur le 1, 1300 h sur le 2 et 1100 sur le 3.... j'ai de moins en moins envie d'y joué alors que j'ai adoré les 2 premiers (au point d'acheté tout les DLC, qui était très bon a l'époque), mais aujourd'hui chaque présentation de DLC s'accompagne d'un soupire suivi d'un ""mouais, bah c'est encore plus con et absurde que le précédent.""
Je sais pas vous mais pour m'a part, pas question de lâché le moindre centime dans les prochain DLC et plus tard dans total war warhammer 40K.",False,2026-05-24 11:41:50,french,67128
Total War Warhammer III,Strateji,"Я никогда не была фанатом стратегий, однако Total War: Warhammer III показала мне, что и они могут быть интересными, динамичными и затягивающими.

Больше всего меня порадовало количество фракций, а следовательно, вариативность геймплея. Каждая раса также идеально проработана визуально и аудиально, благодаря чему проникнуться её атмосферой очень просто. К сожалению, чтобы насладиться этим аспектом, придётся прибегнуть к 'покупке' DLC. Цены, к слову, очень кусаются, что разочаровывает.

Игра безумно красивая. Локации не похожи друг на друга, и все очень хороши, модельки проработаны до деталей, а бои - масштабные и эпичные.

Из минусов, помимо цен на DLC, стоит отметить оптимизацию. Удивительно, что за столько лет игра ещё не отполирована.

Игра определённо заслуживает того, чтобы дать ей шанс. Она очень затягивает.",True,2026-05-18 23:24:39,russian,7102
Total War Warhammer III,Strateji,用脚填的数据，DLC发布收割一波然后立马削弱吃相太难看。如果你觉得不平衡在测试的时候改没人会说，等到发售后听邻居抱怨几句立马就改那说明是真的贱,False,2026-05-22 12:43:32,schinese,22415
Total War Warhammer III,Strateji,"You pay $60 for 20% of a game, then you're expected to pay $200 for the rest of the game (DLC), game is a horribly unplayable mess, dont even think about playing with your friend either unless BOTH of you have the 10$ DLC that lets you play on the map that isnt 300 factions (takes 3-4 minutes for ONE TURN TO COMPLETE)",False,2026-05-26 17:47:13,english,1095
Total War Warhammer III,Strateji,"it's a 10/10 of game, with 0/10 bugs
I regret paying that much money for all three games + every DLC and not being able to play the game without a mandatory crash, that breaks the entire campaign on a random turn.",False,2026-06-02 17:45:27,english,22317
Total War Warhammer III,Strateji,"Скачал значит игру поиграл в пустушку которая называется кампания, вышел потому что захотел поиграть в компанию з гномами, купил допку все гуд скачал, и тут бл@ть началось, игра не запускается от слова вообще что з доп контентом что без него, перескачивал игру раз так 5 интернет сожрало знатно, в результате в пустую потрачено время, нервы, и деньги, не знаю какой х@й пинают создатели раз даже такие ошибки исправить не могут, игра сама по себе хорошая но еще бы она запускалась было бы чудесно, а так не рекомендую тем кто не хочет в ближайшие несколько месяцев страдать такой же херней по типу поиска причин не запуска гребаной игры",False,2026-05-09 07:12:10,russian,616
Total War Warhammer III,Strateji,Just waiting for the finished version of the game. I'm tired of the constant updates breaking my campaigns and mods.,True,2026-06-02 12:06:56,english,12511
Total War Warhammer III,Strateji,以前看阿姆西玩很喜欢，上手以后发现也就那样，还有，我第一次遇到买完本体发现只有面包片的游戏,True,2026-05-30 08:04:34,schinese,498
Total War Warhammer III,Strateji,"Worst new player experience I've ever had.

You get acces to like 5 factions, with their rosters heavily limited some of which to the point of being basically unusable (like the tzench) since they are missing core units. The game is also programmed to just piss you off with ""anti-player bias"" and it feels like if you don't look up and follow an exact guide on how to play the first 10-20 turns you will just get obliterated. Make the mistake of playing on easy? The game is going to straight up lie to you about battles and make  you feel like a complete worthless idiot when you can't win a battle it claims is a decisive victory with low losses. I spent nearly 100 hours trying to learn brettonians (Simply because they are the only faction that doesnt have half their roster taken away from them by default) and despite 10+ additional hours looking at guides and trying to follow them exactly. I just can't reproduce anything. The AI does not behave like it does in those videos. This game is probably really fun, and probably quit easy, to people who have been playing these games for over a decade but trying to play anything other than grand cathay as a fresh player with no DLCs or previous titles was an absolute nightmare and worst gaming experiences I've ever had.

This game isn't even worth the $8 I paid for it, let alone the over $300+ they want just to unlock everything in the game.",False,2026-06-03 00:42:01,english,7519
Total War Warhammer III,Strateji,"0/5 stars, the ♥♥♥♥♥♥♥ game keeps crashing at the tutorial lmao. Pure garbage",False,2026-05-21 23:04:16,english,473
Total War Warhammer III,Strateji,"Pros: Fun, A warhammer game, and more fun
Cons: ♥♥♥♥♥♥♥ DLC prices",True,2026-05-22 10:39:47,english,10783
Total War Warhammer III,Strateji,一个pve游戏你天天平衡你木呢？诺丝卡那群超模出生都没见你削过 一个新dlc你第二天就削弱尼玛呢？建构东西,False,2026-05-23 14:46:51,schinese,49685
Total War Warhammer III,Strateji,"Game's great and is my favorite Total War as someone who has played all of the old ones. However, its greatness is the portrayal of a massive world with many unique characters and good lore. The actual gameplay itself is a bit unbalanced and not very nuanced at times - which is a consequence of the fantasy setting mixing with Total War gameplay.

Magic or certain monsters can make thousands of infantry completely useless when you're fighting them, or certain things can make your armies useless which can be infuriating. It's also extremely easy to cheese/exploit certain AI behaviors and you'll do them inadvertently.

So, for people looking for a ""Total War"" from a strategical standpoint, I would say something like Shogun 2 with mods might be a lot better. For people who are fans of fantasy (I like both aspects, but I'm quite the fantasy massif) - this game is an ultimate fantasy game. You've got essentially a whole planet full of lore and all the races you can think of. A lot to immerse in, on a beautifully made campaign map, which is why I do find this game a masterpiece from that point of view.

There are also no modern ""newspeak"" (so to say) insanities or particularly ugly characters. Our modern society is on a downfall, and we can see that the new 40k TW title will be heavily affected. This just barely escaped it so I would say that it is likely the last good Total War game as well. Amazing mod support, too (albeit there are too many parentless degenerates making them as well, beware of Nexusmods in particular). 

Absolutely recommended for people looking to immerse themselves in a fantasy world.",True,2026-05-15 10:45:40,english,37610
Total War Warhammer III,Strateji,You have to pay way too much money to get the full experience for this game. The scummiest dev team that I have ever seen. Without getting the DLCs and the other 2 Warhammer titles you are missing 75% of the game. Disgusting business practices.,False,2026-05-17 02:48:09,english,6616
Total War Warhammer III,Strateji,"Got a 4090, 48GB DDR5, i9 14900KS, 8tb m.2 5th gen and can't play it for more than an hour without a CTD. Tried to redownload, updated every driver, updated the bios, you name it.... still wont work. Nice game but unplayable at this moment. Might wanna focus of fixing the game before releasing another $60 DLC on an unusable product.",False,2026-06-06 10:23:43,english,2478
Total War Warhammer III,Strateji,"Since the last patch the game crashes whenever you try to save. I'm not alone facing this. Lost hours of hard fought battles due to this bug. 
This is unacceptable and negative reviews are the only way to have CA fix the game..",False,2026-06-06 09:47:53,english,91386
Total War Warhammer III,Strateji,Чтобы поиграть за интересные фракции нужно купить предыдущие части игры по 50$ за штуку. Самый жадный разработчик из всех,False,2026-05-09 18:12:46,russian,266
Total War Warhammer III,Strateji,热补丁有点太快了，刚到手DLC就削弱，多少等一段时间呢，这种独一档的待遇真的很难绷,False,2026-05-22 23:56:22,schinese,26059
Total War Warhammer III,Strateji,傻逼ca舔白皮的屌去吧。我问你中国人是不是人啊？啊！说话！震旦DLC上线不到24小时就热更新削弱震旦，你削你妈啊。,False,2026-05-22 11:59:17,schinese,109240
Total War Warhammer III,Strateji,bug bug不修，震旦DLC削起来倒是积极的，也不听国内玩家意见，看来制作组充满了傲慢和偏见,False,2026-05-22 15:51:17,schinese,13253
Total War Warhammer III,Strateji,几乎没有内政，纯战斗爽的游戏，AI像弱智一样，不建议入坑,False,2026-05-19 07:44:31,schinese,127567
Total War Warhammer III,Strateji,"This game is mid at best compared to other Total War games, but the mods make it great but then the devs make it garbage. The devs roll out a major update and it breaks your campaign, okay whatever thats fine. But then they don't properly test the patch and roll out 2-3 more hotfixes for some stupid sht they missed like a ui fix that then breaks your modded campaign again and again. Why are these devs treating this game like its live service?? Every new dlc gets sht reviews because these devs keep rolling things out prematurely and breaking everything several times per patch. I've spent 1000 hours and I can only say i've had one actual satisfying 100+ turn campaign because the campaign breaks every single patch.",False,2026-06-08 03:00:06,english,60476
Total War Warhammer III,Strateji,"I try coming back to this after like ten months of not playing. same monitor and better gpu but for some reason the game is just unbearably blurry. The night before I had finished playing a long campaign as venice in medieval 2 and loved it. I was thinking the whole campaign ""i remember wh3 looking even better!"" I'm surprised to find my baby a blurry unplayable mess. Rome 1 remastered looks WAYYYYYYY crisper than this. If i pushed through and beat a campaign the way it is right now i'd need glasses by the end. Its sad please fix my baby",False,2026-05-17 17:59:57,english,7609
Total War Warhammer III,Strateji,"I want to love this game. I love the setting and the vibe. I have played it a lot. But I just can not recommend it.
I understand that sometimes it takes time to fix bugs, especially AI related. But this has been going on for years and years and there are still soo many issues that just suck the fun out of the game. And instead of fixing problems that plague this game for literally years, they publish DLC after DLC and anounce that they will fix certain issues after the DLCs. It is not fun anymore and I do not see any improvement, especially because they have promised stuff like that in the past and nothing happened. 
Can not recommend to buy. Sadly.",False,2026-05-16 14:51:11,english,111976
Total War Warhammer III,Strateji,"[h1]Total War: Disaster[/h1]
Got this for free from Warhammer II, only to realise it actually does not have any content and everything is predatory DLC-inducing garbage. Also, trying to run it ♥♥♥♥♥ up my display (says ""No Signal"") because it uses 100% of my VRAM on the lowest quality setting, which messes with the video card driver on the DisplayPort output. For the grand price of zero euros, I acquired a piece of spaghetti code that does not run and asks for my credit card outright. How lovely, right?",False,2026-05-22 20:02:43,english,62
Total War Warhammer III,Strateji,"This game, Warhammer Total War 2, and Warhammer Vermintide 2 may be the best games in the Warhammer franchise. The most ambitious and most epic Total War game to date. This is the biggest and largest Warhammer Total War game so far but feels incomplete still. Love Warhammer Fantasy but a lot of content hidden behind paid DLC! Love the new factions introduced but the last Warhammer game still felt better at least when it came to the ai and united balancing and responsiveness. Also siege battles in this game are not fun and feel like its over bloated. This game also runs worse than Warhammer Total War 2. Loading screens are way too long, same problem I had in the last game as well.",False,2026-05-31 04:34:17,english,184
Total War Warhammer III,Strateji,"I have a list of complaints:
-All your favorite table-top units are missing their normal spectacle and character thanks to CA not taking the time to include unit command groups (champions, standard bearers, etc.).
-The vanilla climate and corruption designs are entirely defanged to the point where it may as well not even exist, in favor of giving people and easy game.
-A lack of unit type limits means you will routinely see absurdly stupid stuff like an army of 15 catapults and 1 hero.

But mods make the game playable and I'll give them a thumbs up for CA getting half-way to the goal.",True,2026-05-15 21:02:22,english,113794
Total War Warhammer III,Strateji,"It's a great game, I'm downvoting because I paid through the prologue only to find that the main story campaign- not what most people are coming here for, but still the supposed core of the game, is a DLC.",False,2026-05-25 17:31:21,english,1817
Total War Warhammer III,Strateji,"Poorly designed AI constantly cheat (as in they do things that are literally impossible for you to do when you control the same army). Yes there are ways round it. but if you have to basically use exploits and cheese with a lot of the factions instead of actual tactics just to play the game (and research all the cheesy meta instead of actually being a better strategist), that means the developer has dropped the ball. I still like playing the game to an extent, I just hate the ""one rule for me and another for thee"" band aid that gets slapped over the AI to cover the fact that they are poorly designed. I don't like being forced to use meta cheese instead of actual strategy, it makes the game substantially less fun.",False,2026-05-21 22:23:21,english,12750
Total War Warhammer III,Strateji,this is a amazing game the daemon prince customization needs to be reworked so you dont have to use body parts all for one god and some units need to be reskinned but all in all its a great game totally worth the money.,True,2026-05-21 17:16:10,english,25981
Total War Warhammer III,Strateji,希望科技能出一个适应地形的，不然真的打不出去，全部是不适应地形，尤其是帝国，打完核心区域不知道干啥了,True,2026-05-22 06:51:36,schinese,30618
Total War Warhammer III,Strateji,Constant crashes after every update and thousands of people reporting the same issues year after year. I've tried every single fix that comes up when the issues are reported and nothing sticks. At best you load an earlier save and get a few turns further along before the issues start up again.,False,2026-05-26 18:49:55,english,49540
Total War Warhammer III,Strateji,The game has poor balance. It's frustrating. The load times are atrocious. Half of the content is DLC. This game makes it seem as if the point of playing is to waste your time.,False,2026-05-25 05:09:59,english,4786
Total War Warhammer III,Strateji,"This game has all of the same ♥♥♥♥♥♥♥♥♥♥♥♥ mechanics that the first 2 games have, that modders are always burdened to fix, MODDERS ALWAYS HAVE TO FIX YOUR ♥♥♥♥♥♥♥♥♥♥♥♥ GAME. 
And on top of that, a bunch of cash grab dlc crap, i cant even play all the races i liked from the last games.
LAME.
Don't buy this game unless you get it near free and check the races you can play, because it a good chance they wont have them free or even in dlc. 
LAME!
They only single thing, i mean THE ONLY single thing better about this game is the new map has slightly fast turn speed.",False,2026-05-24 17:33:02,english,15269
Total War Warhammer III,Strateji,"Damn ! I can't play as Empire because I don't have the first game !

So sad, because the game is nice.

Guess I'll play Bretonnia.",False,2026-05-26 05:04:58,english,1680
Total War Warhammer III,Strateji,"Pure trash garbage.  When fighting battles 1/2 the time the AI REFUSES TO ATTACK FOR NO REASON.  Just got done losing a battle as I watch my archer line just jack into a can for all the good they are doing.  No attacking, just standing there.  And this is a known issue since WH1 it looks like.  Avoid spending any more money on this dev until they learn how to program and not just copy/paste from others and expect money.",False,2026-05-26 01:22:04,english,1906
Total War Warhammer III,Strateji,"DO NOT BUY. I am a long time fan of Total War going way back, some of my favorite games. That has been completely ruined by this company. This is the second time in a row where they punish you for not buying the DLC. When I mean punish I mean they give the AI all the top-tier units but you do not have access to the necessary units to counter them. If you like lizardmen, you need to buy 3 DLCs to have their full roster! 

You buy the game just to see you have 3 factions unlocked, the rest are all greyed out, you go to one of the few factions you have access to and see that half the lords are greyed out, and then you start playing one you do have access to, only to learn a few hours in that you don't have access to the top half of the unit tree. 

This is wrong and they know it. Do not buy this game unless its 10 years from now and you can get the full bundle for $10.",False,2026-05-29 20:10:04,english,1256
Total War Warhammer III,Strateji,游戏是好游戏 就是后期难度大的不好打 难度小没挑战,False,2026-05-18 16:32:15,schinese,12468
Total War Warhammer III,Strateji,战役地图优化做的跟答辩一样，随随便便搞个天气效果就能把我的内存显存爆掉，最低画质都救不回来，闪退闪到头皮发麻，我要把CA写到我的仇恨书上,False,2026-05-16 17:04:41,schinese,15147
Total War Warhammer III,Strateji,"Even if I only have 27 hours at this time of making this recommendation, I can calmly say this game is an masterpiece. It is even more fun with more legendary Lords/hero's from the DLC, along with previous titles. An solid 10/10 in my book.",True,2026-05-10 23:12:41,english,2413
Total War Warhammer III,Strateji,游戏厂商在发布不到20小时就将游戏宣发中的关键内容进行修改，导致游戏内容与宣传不符，影响体验。游戏厂商区别对待中国区玩家，不听取中国区玩家意见，涉嫌种族歧视。,False,2026-05-22 14:23:40,schinese,182086
Total War Warhammer III,Strateji,"how is it in playing any other total war title i end up losing less men, and winning more battles fighting them manually rather than autoresolving it. but whenever i play any fantasy warhammer title, it's the complete opposite. the empire's infantry units lose to similar units in melee combat. artillery is next to useless. even the greatswords in empire service will rout despite having over half of their unit health still present, despite being in combat with units with similar stats. 
and, to add insult to injury, my keyboard and mouse keeps unattaching itself from my PC whenever i play this game.",False,2026-05-30 17:16:54,english,834
Total War Warhammer III,Strateji,"Для Людей які Люблять стратегії тут є все. Дипломатия між іншими расами, Масови бої де ви зможете керувати військами як справжний полководець...  також тут є безліч рас з Люди,монстри,ельфи,демони...  і підчас ігри заключивши воєний або захісний союз з іншими фракціями ви зможете побудувати форпост на їхній теріторії і увас зявится можливість заказувати їхніх воїнів. От наприклад я грав за Людей (Великий Катай) і в мене заключений воєний союз з Ограми  і я маю змогу натимати їхні війська...
 Ну короче маханіки в ігри безліч...",True,2026-06-06 00:01:49,ukrainian,2895
Total War Warhammer III,Strateji,"Доволі маштабна гра по всесвіту warhammer fantasy, яку я обожнював проходити з друзями спільно або кожен сам за себе але часи ідуть. друзів стає менше, ти і сам втратив стимул грати але вона досі висить скачуванна в твоїй бібліотеці. Гра багата різновидними механіками для майже кожної фракції, що цікаво проходити за кожну з них, дійсно є великі дисбалансні механіки окремих фракцій в основному платних лордів і вцьому мінус, ну і ШІ доволі тупуватий під кінець гри, коли він не знає куди подіти купу армій) 
My favorit fraction: Greenskins Waaahhhh!!",True,2026-05-26 12:46:28,ukrainian,39534
Total War Warhammer III,Strateji,21H最速削弱传说，谁买谁是CA孝子。就得打破解补丁爽爽玩盗版再跳脸,False,2026-05-22 12:20:59,schinese,25991
Total War Warhammer III,Strateji,所以CA的诺爹那些个人线给全队抗性和范围抗性什么时候削一下，我真的很急很需要平衡。,False,2026-05-22 12:10:35,schinese,42099
Total War Warhammer III,Strateji,This is honestly one of my favorite games ever. it is not without out its flaws but its a damn good time,True,2026-05-11 04:01:55,english,10656
Total War Warhammer III,Strateji,"Well, i don""t recommend it, because after only 1,683hrs, i grew sick of it. This is way too little, unacceptable!",True,2026-05-11 03:11:47,english,100864
Total War Warhammer III,Strateji,Dev's just suspend or ban anyone content for using R-word .  Never play this game either way.,False,2026-05-29 16:08:29,english,512
Total War Warhammer III,Strateji,"Awesome game, but god there's a lot of DLCs spread throughout the three games. Still that hasn't stopped people I know from getting into this, I feel like that says something. Probably the best Warhammer: Fantasy / Old World game out there, next to Vermintide 2.",True,2026-05-17 23:27:00,english,49628
Total War Warhammer III,Strateji,the only thing that saves this game is the modding community.  Its been out for years and very basic issues with AI and unit controls still exist.,False,2026-06-08 09:57:07,english,48144
Total War Warhammer III,Strateji,"After spending 100 hours fighting save corruption and crashes in multiplayer instead of Chaos, I’ve learned that the most devastating spell in the game is apparently ""Change Language Settings"".",True,2026-06-08 07:02:19,english,8770
Total War Warhammer III,Strateji,не смотря на то что в эту игру придется вложиться она затягивает как никакая другая игра! ты можешь отыграть любого правителя! я даже умудрился играя за империю подружиться с норской! по итогу паровые танки бок о бок шли штурмовать Французких рыцарей и гномских цитаделей! но все равно пришлось начать с избранниками кхорна! и это максимально не каноничный вариант игры... и только за 1 расу. теперь попробую отыграть гнома тирана и попробую подружиться со своими хаоситскими кузенами!,True,2026-06-08 04:11:10,russian,5281
Total War Warhammer III,Strateji,takes a while to under stand the game but when you do it's really fun to see your armies clash head on even more if you have a singly entity unit like a great unclean one,True,2026-06-08 04:07:37,english,2940
Total War Warhammer III,Strateji,game feels smooth and easy for me to learn. been waiting a long time to play this and worth it for sure. i should probly say more but i got nothing else to say.,True,2026-06-07 18:11:32,english,197
Total War Warhammer III,Strateji,"Warhammer world is based on real world history,cultures and mythology. World is kinda looking like real world map.
It is very good game at some point of view. Bcs. like every total war game base game is like only chassis of the car. If you want full experience and fun,you need to buy other parts (dlcs).
They charge 5€ for packs only with reskin of figures. And full game is like 450€. Disgusting company.

For strategy games fans it is must have,but play first base game and don´t buy dlc´s or buy just what you want to play.",True,2026-06-07 15:35:34,english,42563
Total War Warhammer III,Strateji,"Total War: Warhammer III is one of the best fantasy strategy games available. The combination of massive real-time battles, unique factions, and a huge campaign map offers hundreds of hours of gameplay.",True,2026-06-07 15:03:59,english,3594
Total War Warhammer III,Strateji,"Started out rough, but with IE and getting some DLC on sale this is as good as it gets for warhammer fantasy.",True,2026-06-07 05:48:22,english,10889
Total War Warhammer III,Strateji,Perfect game in many aspects but the long victory conditions are straight up torture for some races,True,2026-06-07 02:05:39,english,14593
Total War Warhammer III,Strateji,"Obviously the best one out there in the warhammer series, since it not only unites its predecessors, but also offers much more possibilities, a better graphic and so much more....",True,2026-06-07 01:56:52,english,3094
Total War Warhammer III,Strateji,Been playing total war games since shogun 2 and i can say this game is top tier. Alot of dlc so just buy only what you want to play or if on sale. So much to say about this but too lazy atm to actually lay out. Comment any game questions and i'll try to answer to the best of my ability.,True,2026-06-07 00:37:50,english,74766
