game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match
Baldur's Gate 3,RPG,"Have I finished the game, no. Am I gonna start another playthrough or 5, absolutely",True,2026-05-08 18:52:10,english,38941,"Have I finished the game, no. Am I gonna start another playthrough or 5, absolutely",english,"Have I finished the game, no. Am I gonna start another playthrough or 5, absolutely",0.0,1.0,0.0,0.0,neutral,0
Baldur's Gate 3,RPG,"Amazing game, and amazingly it is totally playable on my system, which is far below the listed minimum for graphics. With FSR 2.2 on quality mode and textures on high/medium for terrain i get a shockingly good image at 1600*900 averaging somewhere around 20fps.
This is extremely volatile based on the area and circumstance however as i get 40fps some places and as low as barely 10 in the most intense of scenes. With the game having turn based combat however this is a perfectly acceptable tradeoff to have good image quality in cutscenes especially",True,2026-05-08 18:40:22,english,3060,"Amazing game, and amazingly it is totally playable on my system, which is far below the listed minimum for graphics. With FSR 2.2 on quality mode and textures on high medium for terrain i get a shockingly good image at 1600 900 averaging somewhere around 20fps. This is extremely volatile based on the area and circumstance however as i get 40fps some places and as low as barely 10 in the most intense of scenes. With the game having turn based combat however this is a perfectly acceptable tradeoff to have good image quality in cutscenes especially",english,"Amazing game, and amazingly it is totally playable on my system, which is far below the listed minimum for graphics. With FSR 2.2 on quality mode and textures on high medium for terrain i get a shockingly good image at 1600 900 averaging somewhere around 20fps. This is extremely volatile based on the area and circumstance however as i get 40fps some places and as low as barely 10 in the most intense of scenes. With the game having turn based combat however this is a perfectly acceptable tradeoff to have good image quality in cutscenes especially",0.055,0.786,0.158,0.9099,positive,1
Baldur's Gate 3,RPG,Have been a fan of this series of games since the beginning. Larian knocked this out of the park. Maybe do a shadowrun game next? Just throwing it out there Larian.,True,2026-05-08 17:29:07,english,26928,Have been a fan of this series of games since the beginning. Larian knocked this out of the park. Maybe do a shadowrun game next? Just throwing it out there Larian.,english,Have been a fan of this series of games since the beginning. Larian knocked this out of the park. Maybe do a shadowrun game next? Just throwing it out there Larian.,0.0,0.929,0.071,0.3182,positive,1
Baldur's Gate 3,RPG,"going into this game i didnt know what to expect, everyone kept hyping the freedom of choice and consequence in an attempt to sell me this game, however when i experienced this masterpiece of a game i found profoundly beautiful character writing and one of the best written plots in gaming.
dont get me wrong the freedom of choice enhances your experience but the main bread and butter of this game is exploration, character writing and nuance in choices. i dont know how larian managed to make such a massive game with so many choices without sacrificing any quality in writing, the combat or the graphics. everything is outstanding and now baldurs gate 3 has become my favorite game ever dethroning expedition 33. 
peak 10/10 would love to put a thousand more hours in this game.",True,2026-05-08 08:22:49,english,5335,"going into this game i didnt know what to expect, everyone kept hyping the freedom of choice and consequence in an attempt to sell me this game, however when i experienced this masterpiece of a game i found profoundly beautiful character writing and one of the best written plots in gaming. dont get me wrong the freedom of choice enhances your experience but the main bread and butter of this game is exploration, character writing and nuance in choices. i dont know how larian managed to make such a massive game with so many choices without sacrificing any quality in writing, the combat or the graphics. everything is outstanding and now baldurs gate 3 has become my favorite game ever dethroning expedition 33. peak 10 10 would love to put a thousand more hours in this game.",english,"going into this game i didnt know what to expect, everyone kept hyping the freedom of choice and consequence in an attempt to sell me this game, however when i experienced this masterpiece of a game i found profoundly beautiful character writing and one of the best written plots in gaming. dont get me wrong the freedom of choice enhances your experience but the main bread and butter of this game is exploration, character writing and nuance in choices. i dont know how larian managed to make such a massive game with so many choices without sacrificing any quality in writing, the combat or the graphics. everything is outstanding and now baldurs gate 3 has become my favorite game ever dethroning expedition 33. peak 10 10 would love to put a thousand more hours in this game.",0.019,0.779,0.202,0.9826,positive,1
Baldur's Gate 3,RPG,An impressive testament to what happens when you make a game to be fun rather than for profit!,True,2026-05-07 13:00:19,english,21574,An impressive testament to what happens when you make a game to be fun rather than for profit!,english,An impressive testament to what happens when you make a game to be fun rather than for profit!,0.0,0.605,0.395,0.8687,positive,1
Baldur's Gate 3,RPG,"Como fan de la fantasia medieval, de D&D y demás, debes jugarlo ya sea solo o acompañado, si es acompañado mejor hehe",True,2026-05-06 23:40:52,spanish,3878,"Como fan de la fantasia medieval, de D D y demás, debes jugarlo ya sea solo o acompañado, si es acompañado mejor hehe",spanish,"As a fan of medieval fantasy, D D and others, you should play it either alone or accompanied, if accompanied better hehe",0.072,0.652,0.275,0.6808,positive,1
Baldur's Gate 3,RPG,I think I'll never get the chance to play a game as beautiful as this.  I recommend this game to everyone. I knew nothing about D&D or turn-based gameplay before playing this game and I've learned so much and BG3 opened this beautiful portal for me.  I wish I could erase my memory and play this game for the first time again.,True,2026-05-05 11:17:46,english,62340,I think I'll never get the chance to play a game as beautiful as this. I recommend this game to everyone. I knew nothing about D D or turn-based gameplay before playing this game and I've learned so much and BG3 opened this beautiful portal for me. I wish I could erase my memory and play this game for the first time again.,english,I think I'll never get the chance to play a game as beautiful as this. I recommend this game to everyone. I knew nothing about D D or turn-based gameplay before playing this game and I've learned so much and BG3 opened this beautiful portal for me. I wish I could erase my memory and play this game for the first time again.,0.023,0.714,0.264,0.9558,positive,1
Baldur's Gate 3,RPG,"Amazing game and a wonderful first experience in dnd in general

Thanks larian",True,2026-05-04 21:31:20,english,9492,Amazing game and a wonderful first experience in dnd in general Thanks larian,english,Amazing game and a wonderful first experience in dnd in general Thanks larian,0.0,0.49,0.51,0.886,positive,1
Baldur's Gate 3,RPG,such a fun game for those that love Table Top RPGs it does such a good job and so many choices to effect so many outcomes doing my 2nd & 3rd play through now one solo and one with friends,True,2026-05-04 09:23:40,english,9446,such a fun game for those that love Table Top RPGs it does such a good job and so many choices to effect so many outcomes doing my 2nd 3rd play through now one solo and one with friends,english,such a fun game for those that love Table Top RPGs it does such a good job and so many choices to effect so many outcomes doing my 2nd 3rd play through now one solo and one with friends,0.0,0.651,0.349,0.9493,positive,1
Baldur's Gate 3,RPG,"If you haven't played this game by this point you're actively reducing your quality of life.... seriously, click that buy button and enjoy the ride!",True,2026-05-03 18:53:06,english,32202,"If you haven't played this game by this point you're actively reducing your quality of life.... seriously, click that buy button and enjoy the ride!",english,"If you haven't played this game by this point you're actively reducing your quality of life.... seriously, click that buy button and enjoy the ride!",0.122,0.688,0.19,0.4689,positive,1
Baldur's Gate 3,RPG,可玩性很高，而且有很多不同的劇情和結局，每次重玩都像重新開始,True,2026-05-03 14:49:17,tchinese,16282,可玩性很高 而且有很多不同的劇情和結局 每次重玩都像重新開始,tchinese,可玩性很高 而且有很多不同的劇情和結局 每次重玩都像重新開始,0.0,1.0,0.0,0.0,neutral,0
Baldur's Gate 3,RPG,"This game genuinely saved my life. I was at such a low point in my life, and on a whim I decided to boot up this silly game; it was a great decision. As corny as it is, it really did help me get through a rough patch of my life, and when I thought things couldn't get better, I discovered the modding scene. Although I don't play this game as much anymore, since I got my life together and have a job, it still holds a place in my heart none-the-less. If you have the spare change, get this game! The community is also awesome, and is where I found solace in along with many new friends. The only issue being: the game is MASSIVE... which that is another reason I do not play it much! My pc is taken up by work files and the occasional co-op, so I advise having a bit of spare storage if you wanna indulge in this wonderful game.",True,2026-05-29 04:19:00,english,9790,"This game genuinely saved my life. I was at such a low point in my life, and on a whim I decided to boot up this silly game it was a great decision. As corny as it is, it really did help me get through a rough patch of my life, and when I thought things couldn't get better, I discovered the modding scene. Although I don't play this game as much anymore, since I got my life together and have a job, it still holds a place in my heart none-the-less. If you have the spare change, get this game! The community is also awesome, and is where I found solace in along with many new friends. The only issue being the game is MASSIVE... which that is another reason I do not play it much! My pc is taken up by work files and the occasional co-op, so I advise having a bit of spare storage if you wanna indulge in this wonderful game.",english,"This game genuinely saved my life. I was at such a low point in my life, and on a whim I decided to boot up this silly game it was a great decision. As corny as it is, it really did help me get through a rough patch of my life, and when I thought things couldn't get better, I discovered the modding scene. Although I don't play this game as much anymore, since I got my life together and have a job, it still holds a place in my heart none-the-less. If you have the spare change, get this game! The community is also awesome, and is where I found solace in along with many new friends. The only issue being the game is MASSIVE... which that is another reason I do not play it much! My pc is taken up by work files and the occasional co-op, so I advise having a bit of spare storage if you wanna indulge in this wonderful game.",0.045,0.811,0.144,0.9674,positive,1
Baldur's Gate 3,RPG,"Sen oyuna yüzlerce saat içerik dök. Her yan görevi incelikle işle, sıradan bir köy meselesi bile olsa arkasına saatlerce emek ver. Tüm bu görevler için ayrı müzik hazırla. Her karaktere geçmiş ver: nereden geldi, amacı ne, neden burada?
Sonra o karakterin geleceğini, oyuncunun istediği gibi şekillendirebilme imkanı sun.
Sonra lavuğun biri gelsin bu şaheseri 40 saatte bitirsin ve sen buna kızamazsın bile.
Çünkü bu lavuk parasını ödedi.",True,2026-05-29 09:20:04,turkish,2416,"Sen oyuna yüzlerce saat içerik dök. Her yan görevi incelikle işle, sıradan bir köy meselesi bile olsa arkasına saatlerce emek ver. Tüm bu görevler için ayrı müzik hazırla. Her karaktere geçmiş ver nereden geldi, amacı ne, neden burada? Sonra o karakterin geleceğini, oyuncunun istediği gibi şekillendirebilme imkanı sun. Sonra lavuğun biri gelsin bu şaheseri 40 saatte bitirsin ve sen buna kızamazsın bile. Çünkü bu lavuk parasını ödedi.",turkish,"You put hundreds of hours of content into the game. Handle each side quest meticulously, putting hours of effort into it, even if it's an ordinary village issue. Prepare separate music for all these tasks. Give background to each character, where did he come from, what is his purpose, why is he here? Then offer the opportunity to shape the future of that character as the player wishes. Then some jerk comes and finishes this masterpiece in 40 hours and you can't even be angry about it. Because this fucker paid his dues.",0.071,0.817,0.112,0.5349,positive,1
Baldur's Gate 3,RPG,"The scale of this game and the amount of detail is beyond impressive. Because of the large variety of companions available, you can succeed with a variety of playstyles. I'd highly recommend this game. That being said, I WANT A HAPPIER ENDING FOR KARLACH ! :)",True,2026-05-18 17:13:01,english,29434,"The scale of this game and the amount of detail is beyond impressive. Because of the large variety of companions available, you can succeed with a variety of playstyles. I'd highly recommend this game. That being said, I WANT A HAPPIER ENDING FOR KARLACH ! )",english,"The scale of this game and the amount of detail is beyond impressive. Because of the large variety of companions available, you can succeed with a variety of playstyles. I'd highly recommend this game. That being said, I WANT A HAPPIER ENDING FOR KARLACH ! )",0.0,0.722,0.278,0.9408,positive,1
Baldur's Gate 3,RPG,"Мне уже нечего сказать об этой игре, так как обзор стоило писать еще после первого прохождения, который я не сделала...мое мнение об игре и так можно понять посмотрев на счетчик наигранных часов(хотя без лукавста, оставлять игру открытой по утру торопясь на работу, не лучший подход для будущей проверки счетчика наигранных часов ...но часов 400-500 НАСТОЯЩИХ там точно естьХD)..этого все равно достаточно что бы понять, что игра мне действительно понравилась ОЧЕНь сильно"" к сожалению фанатом подобного жанра игр я не стала, но за то стала фанатом студии, которая приложила руку к созданию данной игру. Очень жду следующую от ларианов "" да не отпустит их бог вдохновения и в следующем проекте""",True,2026-05-16 13:22:55,russian,98696,"Мне уже нечего сказать об этой игре, так как обзор стоило писать еще после первого прохождения, который я не сделала...мое мнение об игре и так можно понять посмотрев на счетчик наигранных часов(хотя без лукавста, оставлять игру открытой по утру торопясь на работу, не лучший подход для будущей проверки счетчика наигранных часов ...но часов 400-500 НАСТОЯЩИХ там точно естьХD)..этого все равно достаточно что бы понять, что игра мне действительно понравилась ОЧЕНь сильно"" к сожалению фанатом подобного жанра игр я не стала, но за то стала фанатом студии, которая приложила руку к созданию данной игру. Очень жду следующую от ларианов "" да не отпустит их бог вдохновения и в следующем проекте""",russian,"I have nothing more to say about this game, since the review should have been written after the first playthrough, which I didn’t do... my opinion about the game can already be understood by looking at the counter of the hours played (although without being disingenuous, leaving the game open in the morning while rushing to work is not the best approach for future checking the counter of the hours played... but there are definitely 400-500 REAL hours there XD)... this is still enough to understand that I really liked the game “VERY much,” unfortunately, I didn’t become a fan of this genre of games, but for that I became a fan of the studio that had a hand in creating this game. I’m really looking forward to the next one from the Larians, “may God of inspiration not let them go in the next project.”",0.031,0.785,0.184,0.9778,positive,1
Baldur's Gate 3,RPG,"Best CRPG ever made, period, full stop. If you've never played D&D, or if you have, play this game. Play multiplayer, with mods for the very best experience. Simply phenomenally made.",True,2026-05-10 10:05:01,english,69884,"Best CRPG ever made, period, full stop. If you've never played D D, or if you have, play this game. Play multiplayer, with mods for the very best experience. Simply phenomenally made.",english,"Best CRPG ever made, period, full stop. If you've never played D D, or if you have, play this game. Play multiplayer, with mods for the very best experience. Simply phenomenally made.",0.097,0.595,0.309,0.8822,positive,1
Baldur's Gate 3,RPG,"I looooooooooooooooooooooooooooooooove this game.

I was looking for a game with witches/sorcerers and came across this. I was a bit hesitant when I saw it was turn-based, but I decided to give it a shot since it’s so popular.

Now I’m emotionally attached. I started my second run immediately after finishing the first one. I cried during the epilogue and I’m writing this review during work hours (yes, I work on Saturdays).",True,2026-05-09 05:08:30,english,12799,"I looooooooooooooooooooooooooooooooove this game. I was looking for a game with witches sorcerers and came across this. I was a bit hesitant when I saw it was turn-based, but I decided to give it a shot since it s so popular. Now I m emotionally attached. I started my second run immediately after finishing the first one. I cried during the epilogue and I m writing this review during work hours (yes, I work on Saturdays).",english,"I looooooooooooooooooooooooooooooooove this game. I was looking for a game with witches sorcerers and came across this. I was a bit hesitant when I saw it was turn-based, but I decided to give it a shot since it s so popular. Now I m emotionally attached. I started my second run immediately after finishing the first one. I cried during the epilogue and I m writing this review during work hours (yes, I work on Saturdays).",0.057,0.843,0.099,0.6782,positive,1
Baldur's Gate 3,RPG,"Игра классная. Астарион чмо (никогда его не романтите). Мачите всех кого видите и обязательно седого. Советую играть с девушкой, но не советую полностью ее слушать. Из-за нее Эдуард превратился в Эдика. За 34 часа первый акт так и не был покорен. Советую (чмырить Астариона).",True,2026-05-07 19:23:15,russian,2048,"Игра классная. Астарион чмо (никогда его не романтите). Мачите всех кого видите и обязательно седого. Советую играть с девушкой, но не советую полностью ее слушать. Из-за нее Эдуард превратился в Эдика. За 34 часа первый акт так и не был покорен. Советую (чмырить Астариона).",russian,"The game is great. Astarion is a schmuck (never romanticize him). Treat everyone you see, and be sure to gray hair. I advise you to play with a girl, but I do not advise you to listen to her completely. Because of her, Edward turned into Edik. In 34 hours, the first act was still not conquered. I advise (to smack Astarion).",0.05,0.861,0.089,0.3828,positive,1
Baldur's Gate 3,RPG,"Эту игру мне подарили, жаль, что мариновалась у меня в Стиме почти год. Очень крутая оказалась! По началу сложная и не понятная, но когда разберётесь, становится интересной, особенно на тактике. Не просто так заслужила ""Игра года 2023""",True,2026-05-05 21:40:17,russian,9996,"Эту игру мне подарили, жаль, что мариновалась у меня в Стиме почти год. Очень крутая оказалась! По началу сложная и не понятная, но когда разберётесь, становится интересной, особенно на тактике. Не просто так заслужила ""Игра года 2023""",russian,"This game was given to me as a gift, it’s a pity that it’s been marinating on Steam for almost a year. It turned out to be very cool! At first it’s complicated and incomprehensible, but once you figure it out, it becomes interesting, especially in tactics. It deserved ""Game of the Year 2023"" for a reason",0.026,0.852,0.122,0.7174,positive,1
Baldur's Gate 3,RPG,"Um jogo extremamente rico e repleto de conteúdo, sempre me impressiono com as infinitas possibilidades que o mesmo tem a oferecer! Obg pela recomendação amigos :))",True,2026-05-05 04:48:55,brazilian,2520,"Um jogo extremamente rico e repleto de conteúdo, sempre me impressiono com as infinitas possibilidades que o mesmo tem a oferecer! Obg pela recomendação amigos ))",brazilian,"An extremely rich game full of content, I am always impressed by the infinite possibilities it has to offer! Thanks for the recommendation friends ))",0.0,0.613,0.387,0.9229,positive,1
Baldur's Gate 3,RPG,"以下のゲームが全て好きならはまる可能性があると思います
・Skyrim
・Kenshi
・サガシリーズ
・FFタクティクス

BG3について
クエスト一つ一つの解決方法が4つ以上あるのではないでしょうか
それぐらい自由度高いです
また、キャラクターのビルドの幅も大きくて、敵に1ターン8回ぐらい攻撃できるビルドも組めます",True,2026-05-05 01:07:59,japanese,9831,以下のゲームが全て好きならはまる可能性があると思います Skyrim Kenshi サガシリーズ FFタクティクス BG3について クエスト一つ一つの解決方法が4つ以上あるのではないでしょうか それぐらい自由度高いです また キャラクターのビルドの幅も大きくて 敵に1ターン8回ぐらい攻撃できるビルドも組めます,japanese,"I think it's possible that you'll fall in love with all of the following games: Skyrim Kenshi Saga series FF Tactics About BG3 I think there are at least 4 ways to solve each quest.That's how much freedom you have.Also, there is a wide range of character builds, and you can build a build that can attack enemies about 8 times per turn.",0.082,0.74,0.178,0.8143,positive,1
Baldur's Gate 3,RPG,"Added Baldur's Gate 3 to my wishlish almost 3 years ago , was hesitant to buy because i knew how much time is needed to complete this masterpiece. I was introduced to Larian by Divinity 2 , another amazing game at that moment i knew Baldur's Gate 3 gonna be my next one. 

Just started but already i can see why this game called one of the greatest games ever made, story, music, graphics , everything looks just perfect. Can't wait to see what this new adventure will bring !",True,2026-05-03 11:46:40,english,1105,"Added Baldur's Gate 3 to my wishlish almost 3 years ago , was hesitant to buy because i knew how much time is needed to complete this masterpiece. I was introduced to Larian by Divinity 2 , another amazing game at that moment i knew Baldur's Gate 3 gonna be my next one. Just started but already i can see why this game called one of the greatest games ever made, story, music, graphics , everything looks just perfect. Can't wait to see what this new adventure will bring !",english,"Added Baldur's Gate 3 to my wishlish almost 3 years ago , was hesitant to buy because i knew how much time is needed to complete this masterpiece. I was introduced to Larian by Divinity 2 , another amazing game at that moment i knew Baldur's Gate 3 gonna be my next one. Just started but already i can see why this game called one of the greatest games ever made, story, music, graphics , everything looks just perfect. Can't wait to see what this new adventure will bring !",0.014,0.781,0.205,0.9693,positive,1
Baldur's Gate 3,RPG,"This game went from being absolutely amazing through out act 1 and 2 to being the most tilting and tedious ****festival in act 3. While I absolutely loved this game, act 3 completely has undone any positive feelings about this game.",False,2026-05-14 21:25:06,english,12544,"This game went from being absolutely amazing through out act 1 and 2 to being the most tilting and tedious festival in act 3. While I absolutely loved this game, act 3 completely has undone any positive feelings about this game.",english,"This game went from being absolutely amazing through out act 1 and 2 to being the most tilting and tedious festival in act 3. While I absolutely loved this game, act 3 completely has undone any positive feelings about this game.",0.0,0.71,0.29,0.944,positive,0
